step,train_acc,test_acc,train_loss,test_loss,weight_l2,w_eff_rank,act_eff_rank,act_sparsity,act_kurtosis,gzip_bytes
4200,1.0,0.4064824654622742,2.9940122203697683e-07,14.246747970581055,50.54190885271424,25.517522282070583,32.538856506347656,0.45648956298828125,3.5808935165405273,201796
4400,1.0,0.4063053489195891,2.9645502763742115e-07,13.828865051269531,50.39066540620352,25.196303698751663,31.793962478637695,0.45319366455078125,3.5778307914733887,201365
4600,1.0,0.40683669854764437,2.864443615635537e-07,13.453824043273926,50.37461364446482,24.57297356923421,30.561317443847656,0.4467430114746094,3.441587448120117,201063
4800,1.0,0.40913921360255046,2.8318140721239615e-07,13.048792839050293,50.35944760583939,23.72763849629296,29.307701110839844,0.4412803649902344,3.37935733795166,200638
5000,1.0,0.4117959617428268,2.864126997792482e-07,12.637738227844238,50.47697252308656,22.51413763893975,27.260040283203125,0.431640625,3.261845588684082,200120
5200,1.0,0.41516117605384345,3.0282257057479e-07,12.128617286682129,50.58812129546653,21.507291807068718,24.9172306060791,0.4234580993652344,3.276003360748291,199509
5400,1.0,0.4213602550478215,3.2455460541314096e-07,11.401050567626953,50.549055653249376,21.002664897176956,22.493778228759766,0.42230987548828125,3.640770435333252,198962
5600,1.0,0.42685086787105914,3.376698316515103e-07,10.509021759033203,50.35132737441465,20.907591117752922,21.03853988647461,0.4257354736328125,4.1673407554626465,198046
5800,1.0,0.434643995749203,3.222420161819173e-07,9.614578247070312,50.10413368631125,20.81824815273285,19.851072311401367,0.4241600036621094,4.5427727699279785,197222
6000,1.0,0.4360609280906837,0.0005401535890996456,7.432770252227783,48.40900207931438,20.68848563565148,23.412120819091797,0.4553718566894531,5.400107383728027,197382
6200,1.0,0.4528869996457669,0.002809050725772977,4.0225419998168945,44.65059618065956,20.636075615882874,23.6501407623291,0.4457054138183594,5.276477813720703,195150
6400,1.0,0.48388239461565713,0.00038503395626321435,3.9444522857666016,47.37068294492663,20.493286702367996,24.230728149414062,0.45282745361328125,6.414179801940918,191436
6600,1.0,0.5444562522139568,4.62831485492643e-05,3.3222973346710205,49.14401820465103,19.986398551199173,23.346826553344727,0.4577522277832031,7.184211730957031,188027
6800,1.0,0.644881331916401,5.629546194541035e-06,2.2369754314422607,49.503866468528116,19.185015969806248,21.54424476623535,0.4627113342285156,7.958630561828613,186906
7000,1.0,0.793836344314559,8.340209092239093e-07,1.0664668083190918,48.42962912814294,18.128197775946724,19.356109619140625,0.46494293212890625,8.980355262756348,186186
7200,1.0,0.908253630889125,2.625264698963292e-07,0.37049731612205505,46.10615891836343,17.0011860926946,17.428010940551758,0.4609375,9.804262161254883,185277
7400,1.0,0.9659936238044633,1.6818549397612514e-07,0.11971190571784973,43.44891332072977,15.907289849387276,15.742905616760254,0.44005584716796875,9.88801383972168,183374
7600,1.0,0.9750265674814028,9.153501014225185e-05,0.09303999692201614,41.257755925999874,13.260591083102756,13.053357124328613,0.4077720642089844,9.813267707824707,182144
7800,1.0,0.9927382217499114,0.00046882228343747556,0.030478471890091896,37.86971507954197,12.871803720792135,13.445944786071777,0.417388916015625,9.126602172851562,181573
8000,1.0,0.9964576691462983,6.110245158197358e-05,0.013515611179172993,38.505435380335506,12.03701345125834,13.124959945678711,0.4398384094238281,8.05002498626709,180030
8200,1.0,0.9975203684024088,7.3524206527508795e-06,0.007229326758533716,38.93068468874877,11.284486876593697,12.909794807434082,0.4474830627441406,6.560340881347656,178962
8400,1.0,0.9987601842012044,1.0176961495744763e-06,0.003944588825106621,38.76490541318417,10.631201889779833,12.814279556274414,0.44907379150390625,5.475687026977539,178753
8600,1.0,0.9992915338292596,2.4760547034929914e-07,0.001697758911177516,37.8779639604549,10.134854356447855,12.726338386535645,0.4409637451171875,4.839208602905273,178442
8800,1.0,1.0,1.2034972485253093e-07,0.00045794359175488353,36.92665653529123,9.551639768812391,12.23504638671875,0.39875030517578125,3.975200653076172,179007
9000,1.0,0.9996457669146298,0.00011899198580067605,0.001747677568346262,34.76071415538491,8.635499517122904,12.296738624572754,0.40833282470703125,3.8154830932617188,179915
9200,1.0,1.0,0.0003350564802531153,0.0019019587198272347,33.785721997197086,8.69403686788347,12.643109321594238,0.4261589050292969,3.651137351989746,176238
9400,1.0,1.0,4.3489864765433595e-05,0.0005079999682493508,35.40816138782321,8.818018462922838,12.752874374389648,0.44446563720703125,3.4509477615356445,173545
9600,1.0,1.0,5.532264822249999e-06,0.00013226406008470803,36.72251500732605,8.861377437909445,12.741424560546875,0.4524040222167969,3.160341739654541,173201
9800,1.0,1.0,8.330382001986436e-07,3.726324939634651e-05,37.38266057508763,8.864723364512125,12.6110258102417,0.4561424255371094,3.0719833374023438,173933
10000,1.0,1.0,2.1636968483562669e-07,1.2332630831224378e-05,37.07823364396219,8.89352481895023,12.431427955627441,0.4474601745605469,2.948634624481201,174111
10200,1.0,1.0,1.1471079375269255e-07,1.3659371688845567e-05,36.94504593970617,8.26629196272956,10.769826889038086,0.3639945983886719,2.2616262435913086,175329
10400,1.0,1.0,0.00038550992030650377,0.0010415002470836043,32.98579851093855,8.259191592534384,12.710968017578125,0.440887451171875,2.4610886573791504,174543
10600,1.0,1.0,7.248979818541557e-05,0.0003103941853623837,34.37739084078999,8.425474127133688,11.83501148223877,0.4520263671875,2.9899749755859375,171585
10800,1.0,1.0,9.363098797621205e-06,8.003926632227376e-05,35.864998922046205,8.500929514567057,11.32154655456543,0.4572563171386719,3.338041305541992,170382
11000,1.0,1.0,1.3072120736978832e-06,2.477473026374355e-05,36.81267896003163,8.529589308632744,10.966919898986816,0.45891571044921875,3.5295419692993164,170790
11200,1.0,1.0,2.7839774929816485e-07,1.1590510439418722e-05,36.771993906583084,8.571784416834513,10.704634666442871,0.4539756774902344,3.5576529502868652,171437
11400,1.0,1.0,1.1410889300123017e-07,4.998790700483369e-06,35.9539576752753,8.497434073024326,10.015151023864746,0.4207763671875,3.4128193855285645,172438
11600,1.0,1.0,0.00010384442430222407,0.00035139694227837026,33.6174318312255,8.010863436592949,10.301736831665039,0.4387016296386719,3.2441797256469727,172924
11800,1.0,1.0,0.00013665501319337636,0.00035264663165435195,33.24948068801213,8.213218424055311,10.073358535766602,0.447113037109375,3.9213733673095703,171201
12000,1.0,1.0,1.8077809727401473e-05,8.100936247501522e-05,34.80233349101728,8.334115319781834,9.655000686645508,0.4546394348144531,4.745107173919678,168922
12200,1.0,1.0,2.40368967752147e-06,2.3330490876105614e-05,35.99719019361973,8.40543336338467,9.429620742797852,0.4576301574707031,5.04727840423584,169528
12400,1.0,1.0,4.193705365196365e-07,8.368529961444438e-06,36.37554219094174,8.478042615784538,9.30439567565918,0.4550514221191406,4.92854642868042,170974
12600,1.0,1.0,1.4062447917240206e-07,4.602660737873521e-06,35.80731601043799,8.497563256157768,8.950629234313965,0.4288215637207031,4.301611423492432,170956
12800,1.0,1.0,5.772277290816419e-05,0.00023189377679955214,34.274953714279654,8.008078946007622,8.980470657348633,0.453704833984375,4.248569488525391,171163
13000,1.0,1.0,0.00024558883160352707,0.0005201239255256951,32.642981225517524,8.183257579803467,9.230600357055664,0.4498443603515625,3.8179593086242676,169975
