step,train_acc,test_acc,train_loss,test_loss,weight_l2,w_eff_rank,act_eff_rank,act_sparsity,act_kurtosis,gzip_bytes
7800,1.0,1.0,6.337036029435694e-05,0.0001477263285778463,33.278395577823694,8.192632794380188,10.897231101989746,0.38076019287109375,3.663127899169922,177450
8000,1.0,1.0,0.0001791985851014033,0.0003286624269094318,32.24321818570335,8.235913197199503,11.13020133972168,0.4041633605957031,3.1263866424560547,174217
8200,1.0,1.0,2.3770391635480337e-05,7.520776853198186e-05,33.557648988359055,8.258503317832947,11.272355079650879,0.4243278503417969,2.4356303215026855,174263
8400,1.0,1.0,3.054408352909377e-06,2.1530726371565834e-05,34.63767486935612,8.254309031698439,11.345693588256836,0.4306221008300781,1.9451665878295898,174324
8600,1.0,1.0,4.935317292620311e-07,7.254664524225518e-06,35.035112207210446,8.242402142948574,11.405660629272461,0.42893218994140625,1.647829532623291,173732
8800,1.0,1.0,1.4822751381871058e-07,3.176933660142822e-06,34.55903079676152,8.220328754848904,11.235482215881348,0.4013786315917969,1.336991310119629,174141
9000,1.0,1.0,3.340830153319985e-05,0.00011915419599972665,33.44448651918051,7.743519451883104,11.322495460510254,0.4078369140625,1.2625141143798828,174220
9200,1.0,1.0,0.00021814463252667338,0.0005017810617573559,31.888119323918975,7.854735308223301,11.343764305114746,0.41591644287109375,1.0992259979248047,170924
9400,1.0,1.0,2.9505570637411438e-05,0.0001738154678605497,33.46657778175932,7.958171142472161,11.4344482421875,0.4328193664550781,1.0854511260986328,169656
9600,1.0,1.0,3.8028817925805924e-06,5.079981201561168e-05,34.73665059915636,8.014123254352146,11.48423957824707,0.4392547607421875,1.12432861328125,168677
9800,1.0,1.0,5.897098276363977e-07,1.644266194489319e-05,35.25999600466155,8.048819568422106,11.491859436035156,0.4382362365722656,1.142796516418457,169314
10000,1.0,1.0,1.665064530698146e-07,7.317401923501166e-06,34.784406201748986,8.081141273180643,11.361908912658691,0.41693878173828125,0.9609081745147705,169623
10200,1.0,0.9996457669146298,0.00033822315162979066,0.0012574965367093682,34.8382471640255,7.626667883661058,10.993691444396973,0.4162940979003906,0.9298672676086426,169902
10400,1.0,1.0,0.0009446804760955274,0.001507285749539733,31.048633435410355,7.696824855274624,11.360382080078125,0.41843414306640625,0.7212033271789551,169753
10600,1.0,1.0,0.00014704227214679122,0.00036360230296850204,32.97615315631285,7.7968476215998335,11.152148246765137,0.4341163635253906,0.8736667633056641,167224
10800,1.0,1.0,1.87880577868782e-05,8.640709711471573e-05,34.74229231780642,7.867356379826863,11.074884414672852,0.44008636474609375,1.0035667419433594,166956
11000,1.0,1.0,2.4768996809143573e-06,2.627467256388627e-05,35.96511622616016,7.914165536562602,11.05384635925293,0.441558837890625,1.064955234527588,166888
11200,1.0,1.0,4.2833576685552543e-07,9.81804168986855e-06,36.2031182102663,7.963936408360799,11.091479301452637,0.4376487731933594,1.0070714950561523,167297
11400,1.0,1.0,1.4037104278941115e-07,4.543161594483536e-06,35.35760813574825,8.036599066522387,10.835307121276855,0.4024925231933594,0.7076001167297363,167461
11600,1.0,1.0,5.505491208168678e-05,0.00013819181185681373,33.21684714005272,7.7268639538023205,10.342035293579102,0.4222755432128906,0.9968962669372559,168098
11800,1.0,1.0,8.322687062900513e-05,0.00020083104027435184,32.534488307926686,7.834140446450975,10.839563369750977,0.42099761962890625,0.6286807060241699,166066
12000,1.0,1.0,1.115865870815469e-05,6.544063944602385e-05,33.81385502594494,7.823806881904602,10.80385684967041,0.4266929626464844,0.607616662979126,164984
12200,1.0,1.0,1.4969371022743871e-06,2.088097608066164e-05,34.66100209215553,7.819075332747565,10.795732498168945,0.428192138671875,0.6112558841705322,165489
12400,1.0,1.0,2.914812569088099e-07,8.283034730993677e-06,34.615773393575154,7.860250353813171,10.782608032226562,0.42226409912109375,0.5507612228393555,166650
12600,1.0,1.0,1.1347530204375289e-07,4.428199190442683e-06,33.80295329255305,7.903793798552619,10.149296760559082,0.3836784362792969,0.38448524475097656,167871
12800,1.0,1.0,0.00016526268154848367,0.0004729456559289247,32.789465850174295,7.512935042381287,9.196551322937012,0.4087715148925781,0.7385621070861816,168708
13000,1.0,1.0,0.0018553093541413546,0.0028220864478498697,30.27086081681882,7.574389073583815,10.1597261428833,0.4081459045410156,0.34672975540161133,168756
13200,1.0,1.0,0.0002596006088424474,0.0005092563224025071,32.392915202179054,7.662529481781854,10.626740455627441,0.4328155517578125,0.6266489028930664,167685
13400,1.0,1.0,3.274729897384532e-05,8.935988444136456e-05,34.33642545837236,7.730330467224121,10.734675407409668,0.44078826904296875,0.889009952545166,167114
13600,1.0,1.0,4.192321739537874e-06,1.6929301636992022e-05,35.782204111363455,7.8145753145217896,10.796966552734375,0.4429359436035156,1.0805540084838867,166988
13800,1.0,1.0,6.485701646852249e-07,3.810862153841299e-06,36.35788628678365,7.909669412506951,10.884587287902832,0.44080352783203125,1.138484001159668,166952
14000,1.0,1.0,1.832648166555373e-07,1.3268179372971645e-06,35.70749606497784,8.00161255730523,10.875575065612793,0.420135498046875,0.9533731937408447,166671
14200,1.0,1.0,0.0003658550849650055,0.0014385479735210538,35.70467619416436,7.528896106614007,10.076947212219238,0.4176063537597656,0.8696904182434082,166310
14400,1.0,1.0,0.0013711360516026616,0.0019938568584620953,31.494073991571952,7.631071898672316,10.765669822692871,0.4150505065917969,0.7066946029663086,166227
14600,1.0,1.0,0.00021133513655513525,0.0005088666803203523,33.30168900402016,7.713485651546055,10.997047424316406,0.4342918395996094,0.7945711612701416,165148
14800,1.0,1.0,2.6365341909695417e-05,0.00012612680438905954,34.95797503829201,7.775263455179003,11.114615440368652,0.4394111633300781,0.9379849433898926,166392
15000,1.0,1.0,3.361853259775671e-06,2.8806662157876417e-05,36.09893375840417,7.835698048273723,11.190109252929688,0.4406318664550781,1.0429019927978516,166298
15200,1.0,1.0,5.382628955885593e-07,5.719773980672471e-06,36.37521621469426,7.904279642634922,11.280509948730469,0.4373130798339844,1.007260799407959,166728
15400,1.0,1.0,1.6470075081542745e-07,1.6292459577016416e-06,35.502045827667864,7.98795211315155,11.223443031311035,0.41725921630859375,0.7692184448242188,166661
15600,1.0,0.9989373007438895,0.0010294325184077024,0.0038182027637958527,35.48783778331847,7.576073779000176,10.433953285217285,0.41263580322265625,0.7033500671386719,166731
15800,1.0,1.0,0.0015806469600647688,0.0021917070262134075,31.083306779585907,7.639717605378893,11.176923751831055,0.4249839782714844,0.525346040725708,165631
16000,1.0,1.0,0.0002686045481823385,0.0004531931481324136,33.10769242191949,7.718534390131633,10.793872833251953,0.4321861267089844,0.41999149322509766,165647
16200,1.0,1.0,3.398529952391982e-05,7.887429819675162e-05,35.038966272534566,7.792932364675734,10.73116683959961,0.4363136291503906,0.4099118709564209,165320
16400,1.0,1.0,4.3172262849111576e-06,1.4910425306879915e-05,36.41955614338494,7.870445781283909,10.72359848022461,0.43711090087890625,0.42815065383911133,165427
16600,1.0,1.0,6.589925192201918e-07,3.4239815249748062e-06,36.87261345462775,7.949204829004076,10.783183097839355,0.43460845947265625,0.42792510986328125,165529
16800,1.0,1.0,1.8412015378999058e-07,1.2253893828528817e-06,36.06124585184012,8.029952791002062,10.77003002166748,0.4160041809082031,0.3239736557006836,165814
17000,1.0,0.9996457669146298,0.00020119747205171734,0.001284134923480451,35.15098597471786,7.6405964559978905,10.76512336730957,0.4333457946777344,0.41028308868408203,166264
17200,1.0,1.0,0.0008091804338619113,0.0011670889798551798,32.00743064810884,7.706365373399523,10.830039978027344,0.4266510009765625,0.29424524307250977,165657
17400,1.0,1.0,0.00011700292088789865,0.0002142623416148126,34.049524674199795,7.748225384288364,10.564706802368164,0.43228912353515625,0.5674419403076172,162990
17600,1.0,1.0,1.4814541827945504e-05,4.1814557334873825e-05,35.70938176730636,7.785950382550557,10.536778450012207,0.4358062744140625,0.7201943397521973,162752
17800,1.0,1.0,1.9736462490982376e-06,9.817390491662081e-06,36.67774164890522,7.823399821917216,10.557476043701172,0.43657684326171875,0.7972919940948486,163257
18000,1.0,1.0,3.6111234180680185e-07,2.6863347102334956e-06,36.52270840982994,7.87900612089369,10.635175704956055,0.4319725036621094,0.7556416988372803,163983
